date,account_value
2019-12-20,99105.69079352562
2019-12-23,99730.89040882207
2019-12-24,99881.18697286502
2019-12-25,99881.04400339889
2019-12-27,100878.42581024932
2019-12-30,100251.25055429548
2019-12-31,99338.06397187608
2020-01-02,99357.04583418251
2020-01-03,98968.91873545088
2020-01-06,98318.37203305155
2020-01-07,97783.5501854126
2020-01-08,97665.93293559056
2020-01-09,98946.34123783413
2020-01-10,99916.20737488991
2020-01-13,100479.18388196088
2020-01-14,101056.85853739835
2020-01-15,102123.71135022584
2020-01-16,102863.6193534833
2020-01-17,104056.44317451862
2020-01-20,104546.06870924427
2020-01-21,104233.04572743012
2020-01-22,104661.68720584598
2020-01-23,104929.82046324432
2020-01-24,105285.35288792817
2020-01-27,103083.59158304786
2020-01-28,104727.32143432116
2020-01-29,104823.90284556331
2020-01-30,104695.09590973592
2020-01-31,104369.51011667872
2020-02-03,104003.11367372483
2020-02-04,104959.97404827386
2020-02-05,106294.91698225737
2020-02-06,106860.62716610366
2020-02-07,108063.27081599312
2020-02-10,107992.56124221625
2020-02-11,109134.28766059299
2020-02-12,110067.97313236813
2020-02-13,109113.95531452209
2020-02-14,110457.85597437421
2020-02-17,110607.57618624646
2020-02-18,111446.71976278417
2020-02-19,113362.26460552729
2020-02-20,112346.31605995301
2020-02-21,112698.82123853182
2020-02-24,107668.50500157931
2020-02-25,105298.29123288333
2020-02-26,105382.10435527503
2020-02-27,102330.5242690438
2020-02-28,103829.37803139475
2020-03-02,103997.49384017347
2020-03-03,105186.21627336644
2020-03-04,109185.28239400481
2020-03-05,108276.16139767598
2020-03-06,103336.75478061847
2020-03-09,95047.6296448033
2020-03-10,89882.63098239082
2020-03-11,86974.96301483292
2020-03-12,72876.78349966061
2020-03-13,79032.71092800637
2020-03-16,71660.19424459878
2020-03-17,76409.84889217495
2020-03-18,77131.84079735276
2020-03-19,78763.30003256793
2020-03-20,82763.19331081152
2020-03-23,77733.73549844926
2020-03-24,80092.08749405826
2020-03-25,79062.87783310674
2020-03-26,81031.79144224002
2020-03-27,78617.3147139515
2020-03-30,79451.96253323008
2020-03-31,82202.27900238757
2020-04-01,79793.19121737576
2020-04-02,78698.12084627606
2020-04-03,77968.85866154503
2020-04-06,81448.43228229141
2020-04-07,82704.19672610794
2020-04-08,83514.5975272275
2020-04-09,84643.01607605079
2020-04-14,83459.19414820106
2020-04-15,79697.14466585548
2020-04-16,80289.0332728784
2020-04-17,81015.96295207593
2020-04-20,80382.93678328264
2020-04-21,79716.22693211504
2020-04-22,80025.35882972386
2020-04-23,80114.33309680606
2020-04-24,77073.55041670435
2020-04-27,79666.67288463571
2020-04-28,79955.31862944292
2020-04-29,82287.91285719188
2020-04-30,81880.1148897938
2020-05-04,78509.54545908212
2020-05-05,78922.50693730525
2020-05-06,77577.16814845207
2020-05-07,77327.43021981875
2020-05-08,79013.1770522879
2020-05-11,77252.27665125685
2020-05-12,77443.9075559124
2020-05-13,76996.88355257374
2020-05-14,75419.90789800895
2020-05-15,74297.29896791985
2020-05-18,76416.781480037
2020-05-19,73024.87847545289
2020-05-20,73627.69436015305
2020-05-21,74477.93264943885
2020-05-22,74125.87501949129
2020-05-25,78196.78001947774
2020-05-26,81070.71981926273
2020-05-27,81627.7229630923
2020-05-28,81692.64165629639
2020-05-29,81399.04537491777
2020-06-01,82309.73819308812
2020-06-02,84846.55460696752
2020-06-03,86567.83655013249
2020-06-04,86432.11369507536
2020-06-05,87568.03254788145
2020-06-08,88497.69804287855
2020-06-09,86019.49446728588
2020-06-10,85727.38218172398
2020-06-11,81329.84847159123
2020-06-12,81584.28662965649
2020-06-15,82756.18056160712
2020-06-16,85584.25126625597
2020-06-17,85249.23355900262
2020-06-18,83582.63043901447
2020-06-19,83232.30078076995
2020-06-22,82181.53189652541
2020-06-23,83396.88672506135
2020-06-24,80800.78364478868
2020-06-25,81074.45328714188
2020-06-26,81106.7271518413
2020-06-29,81896.5771316529
2020-06-30,81431.70238178725
2020-07-01,81429.72449147767
2020-07-02,85540.31120245898
2020-07-03,84622.60883179326
2020-07-06,85752.02896794266
2020-07-07,84727.56112389502
2020-07-08,85070.15836591163
2020-07-09,84244.61998648505
2020-07-10,84473.35246779234
2020-07-13,85433.95728124968
2020-07-14,83910.5518100052
2020-07-15,85535.19381423846
2020-07-16,88346.7450997734
2020-07-17,86648.98914664908
2020-07-20,88350.38256921853
2020-07-21,88139.58472695436
2020-07-22,87389.32397421867
2020-07-23,88058.64042374164
2020-07-24,86240.95507802846
2020-07-27,84566.5736214013
2020-07-28,85937.04233117324
2020-07-29,85324.78851615883
2020-07-30,84976.32216327301
2020-07-31,83404.22612825083
2020-08-03,83569.02214004022
2020-08-04,84481.7975836935
2020-08-05,85857.65174171356
2020-08-06,85231.31732190905
2020-08-07,86300.04111270366
2020-08-10,87360.87736833742
2020-08-11,89782.37846184368
2020-08-12,90599.17853410835
2020-08-13,90424.0919376139
2020-08-14,88726.88820154709
2020-08-17,87746.02066750568
2020-08-18,87664.31348004536
2020-08-19,88225.02439389031
2020-08-20,88091.18068036836
2020-08-21,87450.69648637007
2020-08-24,90202.46592097114
2020-08-25,89003.89823069239
2020-08-26,89032.68738380275
2020-08-27,89098.18917161152
2020-08-28,89228.08670601188
2020-08-31,88393.8195108929
2020-09-01,88461.86483055356
2020-09-02,90188.41426272433
2020-09-03,89360.86839091923
2020-09-04,86831.89435916062
2020-09-07,88931.21430365773
2020-09-08,87718.985876108
2020-09-09,88594.73840906195
2020-09-10,87848.95211162584
2020-09-11,87235.40429782694
2020-09-14,87368.19253003219
2020-09-15,87991.84135211962
2020-09-16,88481.95506605215
2020-09-17,90191.61224279372
2020-09-18,86979.77578463849
2020-09-21,83356.80449570551
2020-09-22,83727.22238028041
2020-09-23,83683.7871952066
2020-09-24,83434.75872954023
2020-09-25,82478.4408868614
2020-09-28,84486.9634073897
2020-09-29,83459.05768422896
2020-09-30,83546.71889618428
2020-10-01,83522.07982867156
2020-10-02,84164.39224192168
2020-10-05,85032.85933650727
2020-10-06,85610.24210949063
2020-10-07,85680.8036081326
2020-10-08,87981.70335848963
2020-10-09,87009.81014258292
2020-10-12,87936.02688915067
2020-10-13,86517.46026006753
2020-10-14,86265.31079783532
2020-10-15,85425.76967100098
2020-10-16,85298.02349487736
2020-10-19,85303.00501286758
2020-10-20,85860.55541932357
2020-10-21,84086.736844109
2020-10-22,83709.84213754546
2020-10-23,85377.67238544578
2020-10-26,84219.05806586784
2020-10-27,81699.0170187838
2020-10-28,79451.91115315627
2020-10-29,77441.6580361198
2020-10-30,77786.26928701224
2020-11-02,79321.9248635343
2020-11-03,81982.48058075985
2020-11-04,82186.64780741569
2020-11-05,82933.99257575476
2020-11-06,81275.26001379042
2020-11-09,88310.94001341274
2020-11-10,91819.93461187351
2020-11-11,93753.83207304943
2020-11-12,92688.59642732408
2020-11-13,93376.99317654785
2020-11-16,95646.20740036189
2020-11-17,94250.08698151661
2020-11-18,95236.85210317359
2020-11-19,94730.56273083361
2020-11-20,96032.9397367093
2020-11-23,95202.44332539068
2020-11-24,96984.2679028965
2020-11-25,99475.06716671976
2020-11-26,98842.62864818987
2020-11-27,99067.92459194543
2020-11-30,100255.45650594353
2020-12-01,99555.15763566265
2020-12-02,99491.37968834295
2020-12-03,100583.20522811363
2020-12-04,101787.95360919791
2020-12-07,102968.62170772163
2020-12-08,103146.24452883871
2020-12-09,104589.6300015209
2020-12-10,104452.29867694357
2020-12-11,101695.64580889657
2020-12-14,102071.37221511388
2020-12-15,103247.1160184153
2020-12-16,105416.38575535936
2020-12-17,106573.39995347052
2020-12-18,104252.0964744051
2020-12-21,101813.15125040995
2020-12-22,105057.84108164845
2020-12-23,106417.59351443795
2020-12-24,105672.728005864
2020-12-28,108335.87750933995
2020-12-29,107529.11328810536
2020-12-30,107061.96835257775
2020-12-31,106581.70369307007
2021-01-04,105957.42584701852
2021-01-05,105552.81604465884
2021-01-06,108172.04168969505
2021-01-07,112021.83301168792
2021-01-08,113508.58310413794
2021-01-11,110944.02431514718
2021-01-12,111965.75804483937
2021-01-13,112907.30837655853
2021-01-14,113575.35486967729
2021-01-15,112571.16950756792
2021-01-18,113577.13197530112
2021-01-19,114823.31252327746
2021-01-20,114843.52258541602
2021-01-21,113747.10019313773
2021-01-22,113076.49588957337
2021-01-25,112641.14394399755
2021-01-26,116646.38383342464
2021-01-27,112246.24631526954
2021-01-28,113836.01454380498
2021-01-29,111327.72512912928
2021-02-01,112494.41876218106
2021-02-02,113618.05270358964
2021-02-03,113910.31033574887
2021-02-04,114323.61621565108
2021-02-05,115619.49354401382
2021-02-08,116704.50529226623
2021-02-09,113735.44070083594
2021-02-10,112394.66327069646
2021-02-11,112530.15184317475
2021-02-12,111808.10282860642
2021-02-15,113224.18589280492
2021-02-16,113482.14600287324
2021-02-17,112912.110928053
2021-02-18,120429.82356230756
2021-02-19,124053.89458493676
2021-02-22,120845.98883306215
2021-02-23,120093.81950522627
2021-02-24,120927.24056212182
2021-02-25,121386.68126806505
2021-02-26,120257.12325432162
2021-03-01,121759.63575495496
2021-03-02,120833.23225043419
2021-03-03,118011.34176302134
2021-03-04,117232.39667940691
2021-03-05,116162.31675730017
2021-03-08,116825.54438315598
2021-03-09,119380.93719321363
2021-03-10,118930.9955903771
2021-03-11,120058.44063755711
2021-03-12,119801.81526729306
2021-03-15,123010.17521575218
2021-03-16,122950.90271823549
2021-03-17,121931.65776429344
2021-03-18,121303.406039913
2021-03-19,121289.5444363369
2021-03-22,121279.71114960758
2021-03-23,121663.78332945662
2021-03-24,122102.73811214228
2021-03-25,122651.15531890263
2021-03-26,123515.22170641128
2021-03-29,123607.10741331283
2021-03-30,125107.87215425674
2021-03-31,124825.50709678832
2021-04-01,125712.86260637837
2021-04-06,122459.86047246485
2021-04-07,122965.83110963822
2021-04-08,124191.25743121347
2021-04-09,123237.06539462393
2021-04-12,123396.32705173318
2021-04-13,123229.41795910793
2021-04-14,122646.5518662798
2021-04-15,122727.71096210694
2021-04-16,123833.80412614618
2021-04-19,124558.59462185203
2021-04-20,123527.39761648497
2021-04-21,123246.10059535861
2021-04-22,126047.9942127554
2021-04-23,126901.44164739693
2021-04-26,127593.69484699187
2021-04-27,128355.66963540962
2021-04-28,127994.57532587429
2021-04-29,128772.0959092552
2021-04-30,127308.8906805091
2021-05-03,127500.9483316205
2021-05-04,124208.45991882579
2021-05-05,124653.72424778854
2021-05-06,122482.60993722363
2021-05-07,125237.05372634812
2021-05-10,125212.80065992323
2021-05-11,122999.34729805714
2021-05-12,121460.04019623768
2021-05-13,120750.03745015989
2021-05-14,123520.32460396795
2021-05-17,122836.87683990369
2021-05-18,123140.08964444327
2021-05-19,122314.43890325254
2021-05-20,122842.16718856519
2021-05-21,123041.60926506505
2021-05-24,123675.08501780522
2021-05-25,124267.98311566228
2021-05-26,124662.93999622668
2021-05-27,125313.70998061636
2021-05-28,125385.64643525533
2021-05-31,123945.19119176912
2021-06-01,124140.7993288202
2021-06-02,123140.15140484768
2021-06-03,122831.71779940266
2021-06-04,123003.54205239323
2021-06-07,124259.4248517802
2021-06-08,126221.36395516012
2021-06-09,124533.79981423749
2021-06-10,123136.5642340827
2021-06-11,122850.84190626965
2021-06-14,124769.37276339621
2021-06-15,124364.91891145796
2021-06-16,125113.18007694487
2021-06-17,124630.82994286504
2021-06-18,119471.40630627159
2021-06-21,119142.54020843325
2021-06-22,119326.4386826497
2021-06-23,118004.02262988873
2021-06-24,119186.86387295759
2021-06-25,118613.38429205265
2021-06-28,117119.86467960548
2021-06-29,117181.08299794189
2021-06-30,116294.14573707737
2021-07-01,118074.54409592951
2021-07-02,118498.61741922682
2021-07-05,119083.20749945543
2021-07-06,118920.00425769264
2021-07-07,119235.77340122769
2021-07-08,117400.95096737194
2021-07-09,118908.48999307906
2021-07-12,119805.18029077906
2021-07-13,118677.8322880432
2021-07-14,117670.12996187838
2021-07-15,115997.11655626584
2021-07-16,116943.94950453026
2021-07-19,115025.1470263581
2021-07-20,115723.64940830262
2021-07-21,118295.96625451
2021-07-22,118715.61363987577
2021-07-23,119673.42421869858
2021-07-26,120059.61887139305
2021-07-27,120084.13704070439
2021-07-28,120342.5133154222
2021-07-29,120072.90006382838
2021-07-30,118885.4433407278
2021-08-02,120055.12057633113
2021-08-03,119041.31278116224
2021-08-04,119716.56172386308
2021-08-05,121529.4867443852
2021-08-06,121366.04682453419
2021-08-09,121725.80320880887
2021-08-10,121988.56500413314
2021-08-11,122746.63724860518
2021-08-12,122990.39472525542
2021-08-13,123503.694538063
2021-08-16,123654.17324666833
2021-08-17,123051.06401946531
2021-08-18,124301.25939030401
2021-08-19,123723.02237238262
2021-08-20,123042.30261622684
2021-08-23,124033.58195269556
2021-08-24,124487.35911131279
2021-08-25,123362.2349507233
2021-08-26,122097.35933015657
2021-08-27,122731.63535720436
2021-08-30,122869.41842914787
2021-08-31,122468.64848136013
2021-09-01,124288.95405742034
2021-09-02,124290.41586099731
2021-09-03,122794.87405695546
2021-09-06,121966.07602155532
2021-09-07,121888.1799458533
2021-09-08,121853.24663164657
2021-09-09,122295.99036810512
2021-09-10,121293.31000565704
2021-09-13,123607.48805800115
2021-09-14,123966.60079947324
