Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,8.320043,8.723555,8.320043,8.675518,4.667067,31465447
2009-01-05,8.675518,8.838844,8.617873,8.838844,4.754929,53593802
2009-01-06,8.838844,8.963741,8.733162,8.915704,4.796278,70204491
2009-01-07,8.915704,8.915704,8.579443,8.665910,4.661899,92591058
2009-01-08,8.665910,8.665910,8.368080,8.492976,4.568868,199765764
2009-01-09,8.492976,8.550621,8.300828,8.396902,4.517183,70019584
2009-01-12,8.233576,8.262398,8.022212,8.031819,4.404951,27107262
2009-01-13,8.031819,8.031819,7.618699,7.714774,4.231072,185177454
2009-01-14,7.714774,7.782026,7.061468,7.244009,3.972887,57963499
2009-01-15,7.244009,7.397728,7.042253,7.224794,3.962348,81596187
2009-01-16,7.359299,7.416943,7.032646,7.032646,3.856967,48840762
2009-01-19,7.032646,7.215187,6.619526,6.782852,3.719972,108666533
2009-01-20,6.782852,6.898141,6.254443,6.388947,3.503939,85893649
2009-01-21,6.388947,6.523451,6.062294,6.264050,3.435440,62820314
2009-01-22,6.264050,6.609918,6.148761,6.206406,3.403827,47595213
2009-01-23,6.206406,6.302480,5.995042,6.196798,3.398556,42462812
2009-01-26,6.196798,6.600311,6.129546,6.533059,3.582976,48472729
2009-01-27,6.533059,6.763637,6.360125,6.715600,3.683089,59962029
2009-01-28,6.715600,7.263224,6.475414,7.244009,3.972887,112799097
2009-01-29,7.244009,7.244009,6.936571,7.032646,3.856967,43570895
2009-01-30,7.032646,7.090290,6.840497,7.042253,3.862237,49343363
2009-02-02,7.042253,7.042253,6.696385,6.888534,3.777930,38286915
2009-02-03,6.888534,7.090290,6.782852,7.032646,3.856967,41760223
2009-02-04,7.032646,7.224794,6.936571,7.205580,3.951810,26011205
2009-02-05,7.205580,7.205580,6.840497,7.119113,3.904390,30058769
2009-02-06,7.119113,7.311261,7.071075,7.167150,3.930734,32172224
2009-02-09,7.167150,7.224794,7.032646,7.167150,3.930734,33548695
2009-02-10,7.167150,7.272832,6.955786,6.965394,3.820083,27566284
2009-02-11,6.965394,6.965394,6.782852,6.878927,3.772662,32391121
2009-02-12,6.878927,6.878927,6.581096,6.705993,3.677820,41495657
2009-02-13,6.705993,6.859712,6.609918,6.629133,3.635666,28289055
2009-02-16,6.629133,6.629133,6.254443,6.254443,3.430172,32045506
2009-02-17,6.254443,6.254443,5.774071,5.812501,3.187793,62757487
2009-02-18,5.812501,6.052687,5.716426,6.004650,3.293176,43599023
2009-02-19,6.004650,6.062294,5.918183,5.975827,3.277368,32860939
2009-02-20,5.975827,5.975827,5.581922,5.591530,3.066605,62564920
2009-02-23,5.591530,5.812501,5.370558,5.418596,2.971761,65121501
2009-02-24,5.418596,5.485848,5.293699,5.351344,2.934878,54245239
2009-02-25,5.351344,5.639567,5.312914,5.466633,2.998107,40250797
2009-02-26,5.466633,5.918183,5.466633,5.822108,3.193063,54725591
2009-02-27,5.822108,5.822108,5.389773,5.562707,3.050798,68082835
2009-03-02,5.562707,5.562707,5.015083,5.043906,2.766268,55966030
2009-03-03,5.043906,5.130372,4.880579,4.928616,2.703038,53481493
2009-03-04,4.928616,5.130372,4.928616,5.043906,2.766268,36382774
2009-03-05,5.043906,5.043906,4.669215,4.688430,2.571311,50101071
2009-03-06,4.688430,4.726860,4.438637,4.515496,2.476468,49160758
2009-03-09,4.515496,4.563534,4.275310,4.496281,2.465930,56193679
2009-03-10,4.496281,4.928616,4.438637,4.919009,2.697770,54693310
2009-03-11,4.919009,5.322521,4.890186,5.072728,2.782075,74690656
2009-03-12,5.072728,5.245662,4.822934,5.216839,2.861110,67158064
2009-03-13,5.216839,5.476240,5.216839,5.341736,2.929609,38695011
2009-03-16,5.341736,5.620352,5.341736,5.581922,3.061335,39899003
2009-03-17,5.581922,5.697211,5.428203,5.591530,3.066605,37729393
2009-03-18,5.591530,5.831716,5.457025,5.649174,3.098220,72508297
2009-03-19,5.649174,6.023864,5.649174,5.726034,3.140372,60964202
2009-03-20,5.726034,5.726034,5.533885,5.697211,3.124565,123357989
2009-03-23,5.697211,6.129546,5.697211,6.071902,3.330060,168173748
2009-03-24,6.071902,6.312088,5.995042,6.196798,3.398556,62095938
2009-03-25,6.196798,6.360125,6.062294,6.312088,3.461786,56850520
2009-03-26,6.312088,6.398555,6.216013,6.292873,3.451247,65767409
2009-03-27,6.292873,6.350517,6.071902,6.081509,3.335329,34308860
2009-03-30,6.004650,6.004650,5.601137,5.610744,3.077142,54200910
2009-03-31,5.610744,5.879753,5.610744,5.870145,3.219409,55690723
2009-04-01,5.870145,6.167976,5.649174,6.071902,3.330060,51514263
2009-04-02,6.071902,6.696385,6.071902,6.696385,3.672550,82831147
2009-04-03,6.619526,6.878927,6.590703,6.773245,3.714703,52968553
2009-04-06,6.773245,7.003823,6.590703,6.773245,3.714703,49548862
2009-04-07,6.773245,6.869319,6.533059,6.667563,3.656742,130116926
2009-04-08,6.667563,6.792460,6.465807,6.782852,3.719972,43149775
2009-04-09,6.782852,7.570662,6.782852,7.474588,4.099345,74142189
2009-04-14,7.359299,7.878100,7.359299,7.801241,4.278494,92001657
2009-04-15,7.801241,7.801241,7.464980,7.618699,4.178380,44690585
2009-04-16,7.618699,7.801241,7.532232,7.733989,4.241611,41281127
2009-04-17,7.733989,7.897315,7.464980,7.897315,4.331184,63788388
2009-04-20,7.897315,7.935745,7.426551,7.541840,4.136228,48590325
2009-04-21,7.541840,7.541840,7.061468,7.359299,4.036115,66638159
2009-04-22,7.359299,7.714774,7.311261,7.637914,4.188920,64940113
2009-04-23,7.637914,7.695559,7.445766,7.541840,4.136228,84362843
2009-04-24,7.541840,7.762811,7.522625,7.753204,4.252148,28501057
2009-04-27,7.753204,7.753204,7.340084,7.618699,4.178380,69901717
2009-04-28,7.618699,7.618699,7.253617,7.455373,4.088808,50799488
2009-04-29,7.561055,7.733989,7.464980,7.714774,4.231072,33153118
2009-04-30,7.782026,8.012604,7.753204,7.954960,4.362799,40704693
2009-05-04,7.954960,8.041427,7.820456,7.926138,4.346992,31131993
2009-05-05,7.926138,8.233576,7.926138,8.089464,4.436566,48303331
2009-05-06,8.089464,8.223968,8.002997,8.204753,4.499795,42137759
2009-05-07,8.204753,8.502584,8.175931,8.291220,4.547217,59075183
2009-05-08,8.291220,8.694733,8.291220,8.550621,4.689480,51640145
2009-05-11,8.550621,8.637088,8.272005,8.416117,4.615716,38274999
2009-05-12,8.416117,8.502584,8.252790,8.320043,4.563025,39880105
2009-05-13,8.320043,8.406510,7.868493,7.935745,4.352261,55607524
2009-05-14,7.935745,7.935745,7.695559,7.878100,4.320646,42862756
2009-05-15,7.954960,8.002997,7.714774,7.878100,4.320646,29971834
2009-05-18,7.878100,8.147109,7.695559,8.118286,4.452373,33364644
2009-05-19,8.118286,8.454547,8.118286,8.339257,4.573562,39982829
