Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,2.874777,2.957760,2.874777,2.957760,1.988963,3469525
2009-01-05,2.963688,3.005179,2.951833,3.005179,2.020851,6622733
2009-01-06,3.017034,3.040743,2.993324,3.034816,2.040780,4403614
2009-01-07,3.052598,3.058526,2.987397,3.034816,2.040780,4434935
2009-01-08,3.034816,3.070380,3.005179,3.070380,2.064696,5658097
2009-01-09,3.070380,3.082235,3.040743,3.040743,2.044766,3265245
2009-01-12,3.040743,3.052598,2.987397,3.011107,2.024837,2608111
2009-01-13,3.011107,3.011107,2.898486,2.910341,1.957076,4023851
2009-01-14,2.934051,2.934051,2.750302,2.785866,1.873372,7612619
2009-01-15,2.785866,2.803648,2.720665,2.732520,1.837499,5797035
2009-01-16,2.750302,2.791794,2.732520,2.738447,1.841485,3830813
2009-01-19,2.774012,2.774012,2.572481,2.590263,1.741838,5513535
2009-01-20,2.578408,2.578408,2.459861,2.477643,1.666106,9198252
2009-01-21,2.459861,2.501352,2.376877,2.459861,1.654148,10673328
2009-01-22,2.495425,2.519134,2.412442,2.436151,1.638204,5734507
2009-01-23,2.436151,2.448006,2.365023,2.376877,1.598345,6517646
2009-01-26,2.359095,2.453933,2.359095,2.418369,1.626247,6056936
2009-01-27,2.418369,2.424296,2.359095,2.418369,1.626247,5299187
2009-01-28,2.436151,2.477643,2.412442,2.465788,1.658134,7427411
2009-01-29,2.459861,2.477643,2.311676,2.323531,1.562472,10071307
2009-01-30,2.311676,2.341313,2.264257,2.323531,1.562472,8443884
2009-02-02,2.317604,2.317604,2.234620,2.282039,1.534571,5329698
2009-02-03,2.299821,2.323531,2.264257,2.323531,1.562472,6823457
2009-02-04,2.341313,2.341313,2.299821,2.335386,1.570444,3663487
2009-02-05,2.323531,2.323531,2.258330,2.287967,1.538557,4952427
2009-02-06,2.299821,2.329458,2.246475,2.329458,1.566458,4923377
2009-02-09,2.305749,2.341313,2.305749,2.341313,1.574430,5130629
2009-02-10,2.335386,2.359095,2.305749,2.341313,1.574430,5451896
2009-02-11,2.317604,2.329458,2.282039,2.329458,1.566458,2722189
2009-02-12,2.311676,2.323531,2.264257,2.287967,1.538557,3802431
2009-02-13,2.299821,2.347240,2.287967,2.293894,1.542543,4399769
2009-02-16,2.311676,2.311676,2.210911,2.210911,1.486741,2537058
2009-02-17,2.193129,2.204983,2.074581,2.104218,1.414994,8441321
2009-02-18,2.104218,2.116073,2.074581,2.104218,1.414994,4750697
2009-02-19,2.104218,2.127928,2.080509,2.092363,1.407022,6974134
2009-02-20,2.056799,2.056799,1.944179,1.961961,1.319332,7876911
2009-02-23,1.979743,1.991598,1.896760,1.920469,1.291431,4830059
2009-02-24,1.867123,1.896760,1.861196,1.884905,1.267516,5905036
2009-02-25,1.890832,1.902687,1.843413,1.884905,1.267516,5087735
2009-02-26,1.861196,1.950106,1.861196,1.950106,1.311360,4579965
2009-02-27,1.932324,1.950106,1.878978,1.944179,1.307375,3979958
2009-03-02,1.902687,1.908615,1.819704,1.831559,1.231643,4265197
2009-03-03,1.825631,1.849341,1.795994,1.831559,1.231643,4328169
2009-03-04,1.825631,1.849341,1.807849,1.825631,1.227656,3618685
2009-03-05,1.813777,1.813777,1.772285,1.778212,1.195769,7708911
2009-03-06,1.778212,1.784140,1.742648,1.760430,1.183812,7009971
2009-03-09,1.766358,1.790067,1.748575,1.790067,1.203741,6083661
2009-03-10,1.772285,1.938251,1.772285,1.938251,1.303389,8622584
2009-03-11,1.950106,2.015307,1.932324,2.015307,1.355205,5164576
2009-03-12,2.003453,2.068654,1.950106,2.068654,1.391079,6005675
2009-03-13,2.086436,2.104218,2.056799,2.074581,1.395065,3912616
2009-03-16,2.092363,2.098291,2.033090,2.098291,1.411008,4297270
2009-03-17,2.092363,2.098291,2.044944,2.074581,1.395065,4687294
2009-03-18,2.092363,2.122000,2.080509,2.122000,1.426952,4775458
2009-03-19,2.122000,2.204983,2.122000,2.157564,1.450867,3119243
2009-03-20,2.157564,2.163492,2.104218,2.157564,1.450867,6241613
2009-03-23,2.157564,2.252402,2.157564,2.252402,1.514641,6800977
2009-03-24,2.252402,2.299821,2.228693,2.293894,1.542543,3419823
2009-03-25,2.293894,2.317604,2.276112,2.305749,1.550515,3048962
2009-03-26,2.317604,2.341313,2.293894,2.341313,1.574430,2008890
2009-03-27,2.353168,2.359095,2.317604,2.323531,1.562472,2262728
2009-03-30,2.276112,2.276112,2.199056,2.210911,1.486741,5045102
2009-03-31,2.204983,2.240548,2.204983,2.240548,1.506670,4884149
2009-04-01,2.240548,2.246475,2.169419,2.246475,1.510656,5688565
2009-04-02,2.246475,2.276112,2.199056,2.276112,1.580632,6385548
2009-04-03,2.270185,2.317604,2.258330,2.282039,1.584747,3908395
2009-04-06,2.323531,2.341313,2.258330,2.293894,1.592981,4189724
2009-04-07,2.317604,2.329458,2.246475,2.252402,1.564167,6603297
2009-04-08,2.199056,2.299821,2.199056,2.299821,1.597096,4306259
2009-04-09,2.293894,2.448006,2.287967,2.448006,1.700003,4841182
2009-04-14,2.453933,2.584335,2.448006,2.584335,1.794675,9918943
2009-04-15,2.584335,2.596190,2.513207,2.560626,1.778211,8041893
2009-04-16,2.554699,2.596190,2.548771,2.596190,1.802908,4147221
2009-04-17,2.596190,2.613972,2.578408,2.613972,1.815257,6046805
2009-04-20,2.613972,2.613972,2.536916,2.554699,1.774095,4585256
2009-04-21,2.560626,2.560626,2.442078,2.489497,1.728816,7754399
2009-04-22,2.489497,2.578408,2.465788,2.578408,1.790560,3803591
2009-04-23,2.560626,2.578408,2.519134,2.554699,1.774095,2694124
2009-04-24,2.542844,2.572481,2.536916,2.560626,1.778211,2967021
2009-04-27,2.560626,2.560626,2.489497,2.536916,1.761746,2681346
2009-04-28,2.525062,2.525062,2.453933,2.507280,1.741165,2933054
2009-04-29,2.495425,2.572481,2.495425,2.572481,1.786443,3217292
2009-04-30,2.584335,2.613972,2.566553,2.596190,1.802908,7377075
2009-05-04,2.608045,2.625827,2.572481,2.602118,1.807025,3090082
